"id","name","position","team","posRank","avg","vorp","volr","price"
"13844","Cooke, Logan","PN","JAC",12,4.81666666666667,0.103333333333333,1.21,13.6
"12611","Goff, Jared","QB","DET",13,21.13875,0.92775,6.58,27.43
"11232","Hopkins, DeAndre","WR+TE","ARI",13,12.4983333333333,4.25233333333333,6.62833333333333,15.36
"12625","Elliott, Ezekiel","RB","DAL",13,11.8233333333333,4.09333333333333,6.88166666666667,14.81
"12287","Hicks, Jordan","LB","MIN",13,9.98666666666667,1.96333333333333,3.50833333333333,10.75
"12225","Williams, Leonard","DT","NYG",13,9.57166666666667,1.57166666666667,3.28833333333333,10.37
"15805","Hutchinson, Aidan","DE","DET",13,9.42,2.095,3.59,10.67
"11316","Ryan, Logan","S","TBB",13,9.315,0.901666666666666,2.623,11.15
"12742","Howard, Xavien","CB","MIA",13,8.83666666666667,0.806666666666667,1.46416666666667,8.61
"8851","Folk, Nick","PK","NEP",13,5.528,0,1.013,13
"10945","Hekker, Johnny","PN","CAR",13,4.71333333333333,0,1.10666666666667,13.5
"10700","Cousins, Kirk","QB","MIN",14,21,0.789000000000001,6.44125,27.29
"15287","St. Brown, Amon-Ra","WR+TE","DET",14,12.26,4.014,6.39,15.13
"13813","Oluokun, Foyesade","LB","JAC",14,9.765,1.74166666666667,3.28666666666667,10.53
"12764","Hargrave, Javon","DT","PHI",14,9.55666666666667,1.55666666666667,3.27333333333333,10.36
"11721","Mack, Khalil","DE","LAC",14,9.225,1.9,3.395,10.47
"14927","Chinn, Jeremy","S","CAR",14,9.2,0.786666666666665,2.508,11.04
"13730","Alexander, Jaire","CB","GBP",14,8.83,0.800000000000001,1.4575,8.6
"15369","Patterson, Riley","PK","JAC",14,5.52,-0.00799999999999912,1.005,12.99
"15051","Townsend, Tommy","PN","KCC",14,4.5425,-0.170833333333333,0.935833333333334,13.33
"13593","Jackson, Lamar","QB","BAL",15,20.79625,0.585250000000002,6.2375,27.09
"9988","Brown, Antonio","WR+TE","FA",15,12.195,3.949,6.325,15.06
"15253","Etienne, Travis","RB","JAC",15,11.24,3.51,6.29833333333333,14.22
"13743","Warner, Fred","LB","SFO",15,9.735,1.71166666666667,3.25666666666667,10.5
"11283","Richardson, Sheldon","DT","FA",15,9.5525,1.5525,3.26916666666667,10.35
"12752","Byard, Kevin","S","TEN",15,9.11333333333333,0.699999999999999,2.42133333333333,10.95
"10753","Jones, Chandler","DE","LVR",15,9.1,1.775,3.27,10.35
"15441","Hobbs, Nate","CB","LVR",15,8.77,0.74,1.3975,8.54
"14983","Bass, Tyler","PK","BUF",15,5.52,-0.00800000000000001,1.005,12.99
"15884","Stout, Jordan","PN","BAL",15,4.49,-0.223333333333333,0.883333333333333,13.28
"13113","Watson, Deshaun","QB","CLE",16,20.211,0,5.65225,26.5
"13299","Kittle, George","WR+TE","SFO",16,12.1883333333333,3.94233333333333,6.31833333333333,15.05
"15711","Walker III, Kenneth","RB","SEA",16,11.19,3.46,6.24833333333333,14.17
"15846","Walker, Quay","LB","GBP",16,9.59,1.56666666666667,3.11166666666667,10.35
"12083","Autry, Denico","DE","TEN",16,9.09833333333333,1.77333333333333,3.26833333333333,10.34
"9430","Jenkins, Malcolm","S","FA",16,9.0625,0.649166666666666,2.3705,10.9
"13281","Douglas, Rasul","CB","GBP",16,8.66,0.630000000000001,1.2875,8.43
"10868","Zuerlein, Greg","PK","NYJ",16,5.355,-0.173,0.84,12.83
"14658","Nizialek, Cameron","PN","FA",16,4.42,-0.293333333333333,0.813333333333333,13.21
"14778","Tagovailoa, Tua","QB","MIA",17,20.085,-0.125999999999998,5.52625,26.37
"13163","Godwin, Chris","WR+TE","TBB",17,12.1233333333333,3.87733333333333,6.25333333333333,14.99
"14079","Sanders, Miles","RB","PHI",17,11.144,3.414,6.20233333333333,14.13
"14896","Queen, Patrick","LB","BAL",17,9.5675,1.54416666666667,3.08916666666667,10.33
"13810","Joseph-Day, Sebastian","DT","LAC",17,9.438,1.438,3.15466666666667,10.24
"14940","Highsmith, Alex","DE","PIT",17,8.98,1.655,3.15,10.23
"13229","Jackson, Eddie","S","CHI",17,8.88333333333333,0.469999999999999,2.19133333333333,10.72
"15868","Jones, Marcus","CB","NEP",17,8.51,0.48,1.1375,8.28
"12437","Myers, Jason","PK","SEA",17,5.35333333333333,-0.174666666666666,0.838333333333334,12.83
"10814","Anger, Bryan","PN","DAL",17,4.34,-0.373333333333333,0.733333333333333,13.13
"10703","Wilson, Russell","QB","DEN",18,19.24625,-0.964749999999995,4.6875,25.54
"12187","Lockett, Tyler","WR+TE","SEA",18,11.9316666666667,3.68566666666667,6.06166666666667,14.8
"14800","Dobbins, J.K.","RB","BAL",18,11.01,3.28,6.06833333333333,13.99
"14247","Greenlaw, Dre","LB","SFO",18,9.554,1.53066666666667,3.07566666666667,10.32
"12739","Clark, Kenny","DT","GBP",18,9.39166666666667,1.39166666666667,3.10833333333333,10.19
"12075","Barrett, Shaq","DE","TBB",18,8.905,1.58,3.075,10.15
"13253","Williams, Marcus","S","BAL",18,8.77166666666667,0.358333333333333,2.07966666666667,10.61
"12750","Bradberry, James","CB","PHI",18,8.38833333333333,0.358333333333334,1.01583333333333,8.16
"11947","McManus, Brandon","PK","DEN",18,5.16166666666667,-0.366333333333333,0.646666666666667,12.63
"13869","Bojorquez, Corey","PN","CLE",18,4.25,-0.463333333333333,0.643333333333333,13.04
"9431","Stafford, Matthew","QB","LAR",19,19.0575,-1.1535,4.49875,25.35
"14835","Higgins, Tee","WR+TE","CIN",19,11.65,3.404,5.78,14.52
"13604","Barkley, Saquon","RB","NYG",19,10.8683333333333,3.13833333333333,5.92666666666667,13.85
"12745","Jones, Deion","LB","CLE",19,9.52666666666667,1.50333333333333,3.04833333333333,10.29
"14153","Allen, Zach","DT","ARI",19,9.084,1.084,2.80066666666667,9.88
"15346","Rousseau, Gregory","DE","BUF",19,8.87666666666667,1.55166666666667,3.04666666666667,10.12
"14907","Delpit, Grant","S","CLE",19,8.63333333333333,0.219999999999999,1.94133333333333,10.47
"15859","Taylor-Britt, Cam","CB","CIN",19,8.38,0.350000000000001,1.0075,8.15
"12860","Fairbairn, Ka'imi","PK","HOU",19,5.01666666666667,-0.511333333333333,0.501666666666667,12.49
"7578","Lee, Andy","PN","ARI",19,4.175,-0.538333333333333,0.568333333333333,12.96
"11644","Carr, Derek","QB","LVR",20,18.76875,-1.44225,4.21,25.06
"15754","Olave, Chris","WR+TE","NOS",20,11.64,3.394,5.77,14.51
"13364","Carson, Chris","RB","FA",20,10.7,2.97,5.75833333333333,13.68
"13697","Edmunds, Tremaine","LB","BUF",20,9.24833333333333,1.225,2.77,10.01
"14167","Allen, Josh","DE","JAC",20,8.82,1.495,2.99,10.07
"14897","Brown, Derrick","DT","CAR",20,8.64,0.640000000000001,2.35666666666667,9.44
"13737","Bates, Jessie","S","CIN",20,8.60666666666667,0.193333333333332,1.91466666666667,10.44
"13998","Moseley, Emmanuel","CB","SFO",20,8.342,0.312000000000001,0.9695,8.11
"14600","Slye, Joey","PK","WAS",20,4.736,-0.792,0.221,12.21
"14985","Mann, Braden","PN","NYJ",20,4.0625,-0.650833333333333,0.455833333333333,12.85
"11760","Garoppolo, Jimmy","QB","SFO",21,17.525,-2.686,2.96625,23.81
"14136","Samuel, Deebo","WR+TE","SFO",21,11.488,3.242,5.618,14.35
"10816","Davis, Demario","LB","NOS",21,9.21166666666667,1.18833333333333,2.73333333333333,9.97
"15345","Paye, Kwity","DE","IND",21,8.80333333333333,1.47833333333333,2.97333333333333,10.05
"10762","Cox, Fletcher","DT","PHI",21,8.62666666666667,0.626666666666667,2.34333333333333,9.43
"12250","Collins, Landon","S","NYG",21,8.535,0.121666666666666,1.843,10.37
"14180","Murphy, Byron","CB","ARI",21,8.286,0.256,0.913499999999999,8.06
"11387","Hopkins, Dustin","PK","LAC",21,4.63333333333333,-0.894666666666667,0.118333333333333,12.11
"9596","Morstead, Thomas","PN","MIA",21,3.87666666666667,-0.836666666666666,0.27,12.66
"10697","Tannehill, Ryan","QB","TEN",22,17.4025,-2.8085,2.84375,23.69
"14109","McLaurin, Terry","WR+TE","WAS",22,11.406,3.16,5.536,14.27
"15712","Allgeier, Tyler","RB","ATL",22,10.65,2.92,5.70833333333333,13.63
"15822","Lloyd, Devin","LB","JAC",22,9.2,1.17666666666667,2.72166666666667,9.96
"10457","Guy, Lawrence","DE","NEP",22,8.72166666666667,1.39666666666667,2.89166666666667,9.97
"15835","Brisker, Jaquan","S","CHI",22,8.52,0.106666666666666,1.828,10.36
"11872","Harris, Shelby","DT","SEA",22,8.395,0.395,2.11166666666667,9.2
"15852","Gordon, Kyler","CB","CHI",22,8.24,0.210000000000001,0.8675,8.01
"12956","Lutz, Wil","PK","NOS",22,4.524,-1.004,0.00900000000000034,12
"11383","Martin, Sam","PN","BUF",22,3.65333333333333,-1.06,0.0466666666666664,12.44
"9099","Ryan, Matt","QB","IND",23,17.2625,-2.9485,2.70375,23.55
"12175","Cooper, Amari","WR+TE","CLE",23,11.3383333333333,3.09233333333333,5.46833333333333,14.2
"14071","Montgomery, David","RB","CHI",23,10.242,2.512,5.30033333333333,13.23
"12779","Campbell, De'Vondre","LB","GBP",23,9.18166666666667,1.15833333333333,2.70333333333333,9.94
"15349","Phillips, Jaelan","DE","MIA",23,8.64333333333333,1.31833333333334,2.81333333333333,9.89
"11313","Mathieu, Tyrann","S","NOS",23,8.48,0.0666666666666664,1.788,10.32
"12698","Reed, Jarran","DT","GBP",23,8.285,0.285,2.00166666666667,9.09
"12245","Peters, Marcus","CB","BAL",23,8.234,0.204000000000001,0.861499999999999,8
"14717","McLaughlin, Chase","PK","IND",23,4.522,-1.006,0.00700000000000056,11.99
"12842","Dixon, Riley","PN","LAR",23,3.62833333333333,-1.085,0.0216666666666665,12.42
"15237","Lawrence, Trevor","QB","JAC",24,17.2525,-2.9585,2.69375,23.54
"11222","Allen, Keenan","WR+TE","LAC",24,11.1666666666667,2.92066666666667,5.29666666666667,14.03
"14797","Swift, D'Andre","RB","DET",24,10.1,2.37,5.15833333333333,13.08
"14892","Brooks, Jordyn","LB","SEA",24,8.7375,0.714166666666667,2.25916666666667,9.5
"12795","Judon, Matt","DE","NEP",24,8.635,1.31,2.805,9.88
"13274","Johnson, John","S","CLE",24,8.47166666666667,0.0583333333333336,1.77966666666667,10.31
"13249","White, Tre'Davious","CB","BUF",24,8.12,0.0900000000000016,0.7475,7.89
"14158","Oliver, Ed","DT","BUF",24,8.078,0.0779999999999994,1.79466666666667,8.88
"11936","Boswell, Chris","PK","PIT",24,4.515,-1.013,0,11.99
"12844","Edwards, Lachlan","PN","FA",24,3.60666666666667,-1.10666666666667,0,12.39
"7401","Roethlisberger, Ben","QB","FA",25,16.88625,-3.32475,2.3275,23.18
"13629","Ridley, Calvin","WR+TE","JAC",25,10.9325,2.6865,5.0625,13.8
"14085","Pollard, Tony","RB","DAL",25,10.09,2.36,5.14833333333333,13.07
"14928","Wilson, Logan","LB","CIN",25,8.6425,0.619166666666667,2.16416666666667,9.4
"13265","Ogunjobi, Larry","DE","PIT",25,8.56166666666667,1.23666666666667,2.73166666666667,9.81
"15366","Holland, Jevon","S","MIA",25,8.41333333333333,0,1.72133333333333,10.25
"13232","King, Desmond","CB","HOU",25,8.095,0.0650000000000013,0.7225,7.87
"13317","Godchaux, Davon","DT","NEP",25,8.005,0.00499999999999901,1.72166666666667,8.8
"13980","Badgley, Mike","PK","DET",25,4.32333333333333,-1.20466666666667,-0.191666666666666,11.8
"12266","Berry, Jordan","PN","FA",25,3.5875,-1.12583333333333,-0.0191666666666666,12.37
"14059","Jones, Daniel","QB","NYG",26,16.047,-4.164,1.48825,22.34
"15282","Smith, DeVonta","WR+TE","PHI",26,10.93,2.684,5.06,13.8
"15259","Stevenson, Rhamondre","RB","NEP",26,10.0166666666667,2.28666666666667,5.075,13
"14218","Okereke, Bobby","LB","IND",26,8.614,0.590666666666667,2.13566666666667,9.38
"15222","Ward, Tim","DE","FA",26,8.56,1.235,2.73,9.81
"15452","Hufanga, Talanoa","S","SFO",26,8.29666666666667,-0.116666666666667,1.60466666666667,10.13
"12712","Hargreaves, Vernon","CB","FA",26,8.0525,0.0225000000000009,0.68,7.82
"15512","Wilson, Marvin","DT","PHI",26,8,0,1.71666666666667,8.8
"13354","Butker, Harrison","PK","KCC",26,4.22833333333333,-1.29966666666667,-0.286666666666666,11.7
"14227","Wishnowsky, Mitch","PN","SFO",26,3.524,-1.18933333333333,-0.0826666666666669,12.31
"12141","Mariota, Marcus","QB","ATL",27,14.55875,-5.65225,0,20.85
"13154","Williams, Mike","WR+TE","LAC",27,10.9116666666667,2.66566666666667,5.04166666666667,13.78
"13129","Fournette, Leonard","RB","TBB",27,9.81833333333333,2.08833333333333,4.87666666666667,12.8
"12231","Thompson, Shaq","LB","CAR",27,8.60166666666667,0.578333333333333,2.12333333333333,9.36
"9833","Pierre-Paul, Jason","DE","BAL",27,8.45166666666667,1.12666666666667,2.62166666666667,9.7
"15430","Sterns, Caden","S","DEN",27,8.06,-0.353333333333335,1.368,9.9
"16016","Kohou, Kader","CB","MIA",27,8.03,0,0.657499999999999,7.8
"12802","Reader, D.J.","DT","CIN",27,7.99,-0.00999999999999979,1.70666666666667,8.79
"8153","Gould, Robbie","PK","SFO",27,4.15,-1.378,-0.364999999999999,11.62
"15957","Gill, Trenton","PN","CHI",27,3.44,-1.27333333333333,-0.166666666666667,12.23
"13598","White, Mike","QB","NYJ",28,14.1425,-6.0685,-0.416250000000002,20.43
"15254","Harris, Najee","RB","PIT",28,9.75666666666667,2.02666666666667,4.815,12.74
"14260","Holcomb, Cole","LB","WAS",28,8.592,0.568666666666667,2.11366666666667,9.35
"12697","Robinson, A'Shawn","DE","LAR",28,8.4,1.075,2.57,9.65
"11348","Slay, Darius","CB","PHI",28,7.98333333333333,-0.046666666666666,0.610833333333333,7.75
"9904","Joseph, Linval","DT","PHI",28,7.925,-0.0750000000000002,1.64166666666667,8.73
"15871","Joseph, Kerby","S","DET",28,7.91,-0.503333333333334,1.218,9.75
"13832","Sanders, Jason","PK","MIA",28,4.08,-1.448,-0.435,11.55
"8444","Koch, Sam","PN","FA",28,3.3825,-1.33083333333333,-0.224166666666667,12.17
"8062","Fitzpatrick, Ryan","QB","FA",29,14.019375,-6.191625,-0.539375,20.31
"14840","Aiyuk, Brandon","WR+TE","SFO",29,10.5675,2.3215,4.6975,13.43
"13138","Hunt, Kareem","RB","CLE",29,9.66,1.93,4.71833333333333,12.64
"11772","Kirksey, Christian","LB","HOU",29,8.58666666666667,0.563333333333333,2.10833333333333,9.35
"9825","Dunlap, Carlos","DE","KCC",29,8.33333333333333,1.00833333333333,2.50333333333333,9.58
"13764","Johnson, Taron","CB","BUF",29,7.97833333333333,-0.0516666666666667,0.605833333333332,7.75
"15653","Smith, T.J.","DT","MIN",29,7.83333333333333,-0.166666666666667,1.55,8.63
"13347","Gonzalez, Zane","PK","CAR",29,4.035,-1.493,-0.48,11.51
"14256","Bailey, Jake","PN","NEP",29,3.38,-1.33333333333333,-0.226666666666667,12.17
"12610","Wentz, Carson","QB","WAS",30,13.92375,-6.28725,-0.634999999999998,20.21
"13635","Moore, D.J.","WR+TE","CAR",30,10.4366666666667,2.19066666666667,4.56666666666667,13.3
"15263","Mitchell, Elijah","RB","SFO",30,9.2,1.47,4.25833333333333,12.18
"15385","Ojulari, Azeez","LB","NYG",30,8.52333333333333,0.5,2.045,9.29
"13273","Griffin, Shaq","CB","JAC",30,7.95166666666667,-0.0783333333333331,0.579166666666666,7.72
"12349","Diggs, Quandre","S","SEA",30,7.87666666666667,-0.536666666666667,1.18466666666667,9.71
"13260","Tomlinson, Dalvin","DT","MIN",30,7.76333333333333,-0.236666666666666,1.48,8.56
"14650","Vizcaino, Tristan","PK","FA",30,3.97,-1.558,-0.545,11.44
"14489","Gillan, Jamie","PN","NYG",30,3.282,-1.43133333333333,-0.324666666666667,12.07
"15698","Purdy, Brock","QB","SFO",31,13.905,-6.306,-0.65375,20.19
"10271","Jones, Julio","WR+TE","TBB",31,10.3816666666667,2.13566666666667,4.51166666666667,13.25
"14803","Edwards-Helaire, Clyde","RB","KCC",31,8.985,1.255,4.04333333333333,11.97
"13702","Jewell, Josey","LB","DEN",31,8.50166666666667,0.478333333333333,2.02333333333333,9.26
"14918","Terrell, A.J.","CB","ATL",31,7.95,-0.0799999999999992,0.5775,7.72
"14148","Sweat, Montez","DE","WAS",31,7.846,0.521000000000001,2.016,9.09
"14186","Rapp, Taylor","S","LAR",31,7.72,-0.693333333333334,1.028,9.56
"13298","Stewart, Grover","DT","IND",31,7.68833333333333,-0.311666666666667,1.405,8.49
"8742","Crosby, Mason","PK","GBP",31,3.86166666666667,-1.66633333333333,-0.653333333333333,11.33
"13430","Haack, Matt","PN","IND",31,3.24666666666667,-1.46666666666667,-0.36,12.03
"13592","Darnold, Sam","QB","CAR",32,13.6,-6.611,-0.95875,19.89
"11679","Beckham, Odell","WR+TE","FA*",32,10.2075,1.9615,4.3375,13.07
"15717","Pierce, Dameon","RB","HOU",32,8.79,1.06,3.84833333333333,11.77
"14887","Simmons, Isaiah","LB","ARI",32,8.15,0.126666666666667,1.67166666666667,8.91
"15362","Surtain II, Patrick","CB","DEN",32,7.91666666666667,-0.113333333333332,0.544166666666666,7.69
"10267","Miller, Von","DE","BUF",32,7.822,0.497000000000001,1.992,9.07
"13742","Hill, B.J.","DT","CIN",32,7.64,-0.359999999999999,1.35666666666667,8.44
"12308","Amos, Adrian","S","GBP",32,7.57666666666667,-0.836666666666668,0.884666666666666,9.41
"15882","York, Cade","PK","CLE",32,3.84,-1.688,-0.675,11.31
"10313","Dalton, Andy","QB","NOS",33,13.56875,-6.64225,-0.989999999999998,19.86
"11938","Thielen, Adam","WR+TE","MIN",33,10.115,1.869,4.245,12.98
"14852","Gibson, Antonio","RB","WAS",33,8.7525,1.0225,3.81083333333333,11.74
"12768","Schobert, Joe","LB","FA",33,8.12166666666667,0.0983333333333327,1.64333333333333,8.88
"11788","Breeland, Bashaud","CB","FA",33,7.865,-0.164999999999999,0.4925,7.64
"13700","Landry, Harold","DE","TEN",33,7.8,0.475000000000001,1.97,9.05
"13839","Sieler, Zach","DT","MIA",33,7.605,-0.395,1.32166666666667,8.41
"14226","Willis, Khari","S","FA",33,7.42666666666667,-0.986666666666667,0.734666666666667,9.26
"15524","Eberle, Dominik","PK","FA",33,3.7,-1.828,-0.815,11.17
"11840","O'Donnell, Pat","PN","GBP",33,3.17833333333333,-1.535,-0.428333333333334,11.97
"14067","Minshew, Gardner","QB","PHI",34,13.4475,-6.7635,-1.11125,19.74
"12647","Fuller, Will","WR+TE","FA*",34,9.9575,1.7115,4.0875,12.82
"12151","Gordon, Melvin","RB","KCC",34,8.46166666666667,0.731666666666666,3.52,11.45
"15351","Owusu-Koramoah, Jeremiah","LB","CLE",34,8.09333333333333,0.0700000000000003,1.615,8.86
"13414","Hilton, Mike","CB","CIN",34,7.84166666666667,-0.188333333333333,0.469166666666666,7.61
"11706","Clowney, Jadeveon","DE","CLE",34,7.79333333333333,0.468333333333334,1.96333333333333,9.04
"16068","Emili, Prince","DT","NOS",34,7.5,-0.5,1.21666666666667,8.3
"9861","Jackson, Kareem","S","DEN",34,7.33666666666667,-1.07666666666667,0.644666666666667,9.17
"10862","Bullock, Randy","PK","TEN",34,3.66166666666667,-1.86633333333333,-0.853333333333333,11.13
"15496","Harvin, Pressley","PN","PIT",34,3.09666666666667,-1.61666666666667,-0.51,11.88
"15241","Jones, Mac","QB","NEP",35,13.285,-6.926,-1.27375,19.57
"14102","Metcalf, DK","WR+TE","SEA",35,9.884,1.638,4.014,12.75
"15271","Herbert, Khalil","RB","CHI",35,8.43,0.699999999999999,3.48833333333333,11.41
"15823","Harris, Christian","LB","HOU",35,8.05,0.0266666666666673,1.57166666666667,8.81
"9820","Haden, Joe","CB","FA",35,7.84,-0.19,0.467499999999999,7.61
"12280","Clark, Frank","DE","KCC",35,7.75666666666667,0.431666666666668,1.92666666666667,9
"13252","Maye, Marcus","S","NOS",35,7.28666666666667,-1.12666666666667,0.594666666666666,9.12
"14912","Blankenship, Rodrigo","PK","FA",35,3.6075,-1.9205,-0.9075,11.08
"15500","Siposs, Arryn","PN","PHI",35,3.09666666666667,-1.61666666666667,-0.51,11.88
"12140","Winston, Jameis","QB","NOS",36,12.93875,-7.27225,-1.62,19.23
"12650","Boyd, Tyler","WR+TE","CIN",36,9.57833333333333,1.33233333333333,3.70833333333333,12.44
"14813","Robinson, James","RB","NYJ",36,8.2225,0.4925,3.28083333333333,11.21
"12238","Perryman, Denzel","LB","LVR",36,8.03666666666667,0.0133333333333336,1.55833333333333,8.8
"13738","Jackson, Donte","CB","CAR",36,7.83666666666667,-0.193333333333333,0.464166666666666,7.61
"14164","Jones, Dre'Mont","DE","DEN",36,7.566,0.241000000000001,1.736,8.81
