season,week,franchise_id,starter_status,player_id,player_name,pos,team,player_score,should_start
2023,1,0009,nonstarter,13132,"Kamara, Alvin",RB,NOS,NA,0
2023,1,0009,nonstarter,16185,"Smith-Njigba, Jaxon",WR,SEA,-0.40,0
2023,1,0009,nonstarter,16213,"Kincaid, Dalton",TE,BUF,3.20,1
2023,1,0009,nonstarter,12447,"Mostert, Raheem",RB,MIA,9.50,0
2023,1,0009,nonstarter,15345,"Paye, Kwity",DE,IND,12.10,1
2023,1,0009,nonstarter,14059,"Jones, Daniel",QB,NYG,-19.89,0
2023,1,0009,nonstarter,14260,"Holcomb, Cole",LB,PIT,9.50,1
2023,1,0009,nonstarter,14974,"Mooney, Darnell",WR,CHI,11.10,1
2023,1,0009,nonstarter,13692,"Vea, Vita",DT,TBB,11.00,1
2023,1,0009,nonstarter,15261,"Hubbard, Chuba",RB,CAR,11.30,1
2023,1,0009,nonstarter,15840,"Woods, Jelani",TE,IND,NA,0
2023,1,0009,nonstarter,13608,"Penny, Rashaad",RB,PHI,NA,0
2023,1,0009,nonstarter,16255,"Banks, Deonte",CB,NYG,8.00,1
2023,1,0009,nonstarter,16244,"Branch, Brian",S,DET,25.00,1
2023,1,0009,nonstarter,13230,"Adams, Jamal",S,SEA,NA,0
2023,1,0009,nonstarter,16226,"Wilson, Tyree",DE,LVR,1.00,0
2023,1,0009,nonstarter,15829,"Asamoah, Brian",LB,MIN,1.50,0
2023,1,0009,nonstarter,12238,"Perryman, Denzel",LB,HOU,10.50,1
2023,1,0009,nonstarter,16221,"Schoonmaker, Luke",TE,DAL,0.00,0
2023,1,0009,nonstarter,16252,"McDonald, Will",DE,NYJ,2.00,0
2023,1,0002,starter,15237,"Lawrence, Trevor",QB,JAC,18.08,0
2023,1,0002,starter,13146,"Conner, James",RB,ARI,6.50,0
2023,1,0002,starter,16161,"Robinson, Bijan",RB,ATL,14.60,1
2023,1,0002,starter,15290,"Collins, Nico",WR,HOU,9.50,1
2023,1,0002,starter,13635,"Moore, D.J.",WR,CHI,6.00,0
2023,1,0002,starter,15754,"Olave, Chris",WR,NOS,18.40,1
2023,1,0002,starter,15753,"Wilson, Garrett",WR,NYJ,9.80,1
2023,1,0002,starter,12263,"Waller, Darren",TE,NYG,5.70,0
2023,1,0002,starter,13403,"Koo, Younghoe",PK,ATL,7.60,1
2023,1,0002,starter,15032,"Fox, Jack",PN,DET,6.80,1
2023,1,0002,starter,14897,"Brown, Derrick",DT,CAR,27.10,1
2023,1,0002,starter,13723,"Payne, Da'Ron",DT,WAS,14.00,1
2023,1,0002,starter,14225,"Crosby, Maxx",DE,LVR,11.90,1
2023,1,0002,starter,13700,"Landry, Harold",DE,TEN,3.00,0
2023,1,0002,starter,15806,"Thibodeaux, Kayvon",DE,NYG,5.00,0
2023,1,0002,starter,14268,"Long, David",LB,MIA,1.00,0
2023,1,0002,starter,13307,"Milano, Matt",LB,BUF,16.45,1
2023,1,0002,starter,13224,"Lattimore, Marshon",CB,NOS,24.00,1
2023,1,0002,starter,14956,"Sneed, L'Jarius",CB,KCC,9.00,1
2023,1,0002,starter,15859,"Taylor-Britt, Cam",CB,CIN,7.00,0
2023,1,0002,starter,13920,"Ward, Charvarius",CB,SFO,12.15,1
2023,1,0002,starter,15381,"Grant, Richie",S,ATL,9.00,1
2023,1,0002,nonstarter,16186,"Addison, Jordan",WR,MIN,13.20,1
2023,1,0002,nonstarter,16214,"LaPorta, Sam",TE,DET,6.30,0
2023,1,0002,nonstarter,14168,"White, Devin",LB,TBB,11.50,1
2023,1,0002,nonstarter,15271,"Herbert, Khalil",RB,CHI,9.80,1
2023,1,0002,nonstarter,15766,"Moore, Skyy",WR,KCC,-2.70,0
2023,1,0002,nonstarter,13684,"Hubbard, Sam",DE,CIN,11.00,1
2023,1,0002,nonstarter,15756,"Williams, Jameson",WR,DET,NA,0
2023,1,0002,nonstarter,16241,"Witherspoon, Devon",CB,SEA,NA,0
2023,1,0002,nonstarter,16171,"Miller, Kendre",RB,NOS,NA,0
2023,1,0002,nonstarter,16197,"Mingo, Jonathan",WR,CAR,-0.10,0
2023,1,0002,nonstarter,16233,"Carter, Jalen",DT,PHI,5.60,0
2023,1,0002,nonstarter,15858,"Andersen, Troy",LB,ATL,9.15,1
2023,1,0002,nonstarter,13133,"Perine, Samaje",RB,DEN,12.10,1
2023,1,0002,nonstarter,16245,"Battle, Jordan",S,CIN,0.50,0
2023,1,0002,nonstarter,9431,"Stafford, Matthew",QB,LAR,37.88,1
2023,1,0002,nonstarter,12739,"Clark, Kenny",DT,GBP,10.75,1
2023,1,0002,nonstarter,15357,"Barmore, Christian",DT,NEP,4.00,0
2023,1,0002,nonstarter,11769,"Lawrence, Demarcus",DE,DAL,6.30,0
2023,1,0002,nonstarter,11382,"Hyde, Micah",S,BUF,4.50,0
2023,1,0002,nonstarter,15263,"Mitchell, Elijah",RB,SFO,-1.50,0
2023,2,0005,starter,11150,"Smith, Geno",QB,SEA,40.28,1
2023,2,0005,starter,13604,"Barkley, Saquon",RB,NYG,17.40,1
2023,2,0005,starter,15716,"Robinson, Brian",RB,WAS,30.80,1
2023,2,0005,starter,11675,"Adams, Davante",WR,LVR,18.30,1
2023,2,0005,starter,11232,"Hopkins, DeAndre",WR,TEN,6.50,0
2023,2,0005,starter,12187,"Lockett, Tyler",WR,SEA,16.80,1
2023,2,0005,starter,14136,"Samuel, Deebo",WR,SFO,12.20,0
2023,2,0005,starter,13671,"Andrews, Mark",TE,BAL,9.00,0
2023,2,0005,starter,13898,"Joseph, Greg",PK,MIN,1.20,0
2023,2,0005,starter,14256,"Bailey, Jake",PN,MIA,2.10,1
2023,2,0005,starter,10762,"Cox, Fletcher",DT,PHI,8.70,1
2023,2,0005,starter,14900,"Madubuike, Justin",DT,BAL,2.20,1
2023,2,0005,starter,13260,"Tomlinson, Dalvin",DT,CLE,2.00,1
2023,2,0005,starter,15352,"Collins, Zaven",DE,ARI,6.25,1
2023,2,0005,starter,12215,"Gregory, Randy",DE,SFO,16.50,1
2023,2,0005,starter,15396,"Deablo, Divine",LB,LVR,11.90,1
2023,2,0005,starter,13952,"Luvu, Frankie",LB,CAR,16.50,1
2023,2,0005,starter,11728,"Mosley, C.J.",LB,NYJ,13.00,1
2023,2,0005,starter,15888,"Durant, Decobie",CB,LAR,8.00,1
2023,2,0005,starter,13764,"Johnson, Taron",CB,BUF,4.00,1
2023,2,0005,starter,13252,"Maye, Marcus",S,NOS,6.00,1
2023,2,0005,starter,14414,"Owens, Jonathan",S,GBP,-1.00,0
2023,2,0005,nonstarter,13164,"Kupp, Cooper",WR,LAR,NA,0
2023,2,0005,nonstarter,14105,"Brown, Marquise",WR,ARI,7.80,0
2023,2,0005,nonstarter,13128,"Cook, Dalvin",RB,BAL,-6.10,0
2023,2,0005,nonstarter,15238,"Fields, Justin",QB,CHI,-5.80,0
2023,2,0005,nonstarter,15721,"White, Rachaad",RB,TBB,17.10,1
2023,2,0005,nonstarter,14208,"Johnson, Diontae",WR,PIT,NA,0
2023,2,0005,nonstarter,10976,"Tucker, Justin",PK,BAL,4.10,1
2023,2,0005,nonstarter,11761,"McKinnon, Jerick",RB,KCC,2.40,0
2023,2,0005,nonstarter,12779,"Campbell, De'Vondre",LB,GBP,10.50,0
2023,2,0005,nonstarter,12625,"Elliott, Ezekiel",RB,NEP,0.60,0
2023,2,0005,nonstarter,13176,"Jones, Zay",WR,JAC,-6.00,0
2023,2,0005,nonstarter,10768,"David, Lavonte",LB,TBB,1.50,0
2023,2,0005,nonstarter,11938,"Thielen, Adam",WR,CAR,14.30,1
2023,2,0005,nonstarter,12176,"Parker, DeVante",WR,NEP,8.90,0
2023,2,0005,nonstarter,10703,"Wilson, Russell",QB,DEN,27.45,0
2023,2,0005,nonstarter,13793,"Valdes-Scantling, Marquez",WR,KCC,0.60,0
2023,2,0005,nonstarter,15777,"Austin III, Calvin",WR,PIT,-0.90,0
2023,2,0005,nonstarter,15692,"Pickett, Kenny",QB,PIT,6.98,0
2023,2,0005,nonstarter,16303,"Herbig, Nick",DE,PIT,5.00,1
2023,2,0005,nonstarter,16211,"Nacua, Puka",WR,LAR,20.70,1
2023,2,0008,starter,14778,"Tagovailoa, Tua",QB,MIA,23.51,0
2023,2,0008,starter,13610,"Chubb, Nick",RB,CLE,8.30,1
2023,2,0008,starter,12626,"Henry, Derrick",RB,TEN,10.50,1
2023,2,0008,starter,15281,"Chase, Ja'Marr",WR,CIN,1.70,0
2023,2,0008,starter,16190,"Flowers, Zay",WR,BAL,11.10,1
2023,2,0008,starter,13633,"Kirk, Christian",WR,JAC,15.80,1
2023,2,0008,starter,13629,"Ridley, Calvin",WR,JAC,0.40,0
2023,2,0008,starter,13156,"Smith-Schuster, JuJu",WR,NEP,3.10,0
2023,2,0008,starter,15369,"Patterson, Riley",PK,JAC,4.80,1
2023,2,0008,starter,13844,"Cooke, Logan",PN,JAC,11.95,1
2023,2,0008,starter,13839,"Sieler, Zach",DT,MIA,7.00,1
2023,2,0008,starter,13298,"Stewart, Grover",DT,IND,9.50,1
2023,2,0008,starter,14167,"Allen, Josh",DE,JAC,3.00,0
2023,2,0008,starter,13704,"Nwosu, Uchenna",DE,SEA,13.00,1
2023,2,0008,starter,14303,"Elliss, Kaden",LB,ATL,10.70,1
2023,2,0008,starter,14218,"Okereke, Bobby",LB,NYG,3.50,0
2023,2,0008,starter,14896,"Queen, Patrick",LB,BAL,7.50,1
2023,2,0008,starter,15904,"Bland, DaRon",CB,DAL,-1.20,0
2023,2,0008,starter,13774,"Reed, D.J.",CB,NYJ,5.00,1
2023,2,0008,starter,15452,"Hufanga, Talanoa",S,SFO,3.50,0
2023,2,0008,starter,13288,"Jenkins, Rayshawn",S,JAC,15.00,1
2023,2,0008,starter,14028,"Neal, Ryan",S,TBB,8.00,1
2023,2,0008,nonstarter,14138,"Hockenson, T.J.",TE,MIN,18.70,1
2023,2,0008,nonstarter,15256,"Williams, Javonte",RB,DEN,4.60,0
2023,2,0008,nonstarter,14797,"Swift, D'Andre",RB,PHI,28.70,1
2023,2,0008,nonstarter,12620,"Prescott, Dak",QB,DAL,32.18,1
2023,2,0008,nonstarter,15331,"Freiermuth, Pat",TE,PIT,6.90,1
2023,2,0008,nonstarter,15822,"Lloyd, Devin",LB,JAC,14.00,1
2023,2,0008,nonstarter,16167,"Achane, De'Von",RB,MIA,0.80,0
2023,2,0008,nonstarter,16148,"Young, Bryce",QB,CAR,9.83,0
2023,2,0008,nonstarter,12650,"Boyd, Tyler",WR,CIN,6.90,0
2023,2,0008,nonstarter,14080,"Singletary, Devin",RB,HOU,2.80,0
2023,2,0008,nonstarter,13632,"Lazard, Allen",WR,NYJ,2.10,0
2023,2,0008,nonstarter,15437,"Forrest, Darrick",S,WAS,2.50,0
2023,2,0008,nonstarter,16264,"Benton, Keeanu",DT,PIT,3.00,0
2023,2,0008,nonstarter,13296,"Wise, Deatrich",DT,NEP,4.50,0
2023,2,0008,nonstarter,13134,"Foreman, D'Onta",RB,CHI,NA,0
2023,2,0008,nonstarter,14857,"Peoples-Jones, Donovan",WR,DET,-2.10,0
2023,2,0008,nonstarter,11225,"Patterson, Cordarrelle",RB,ATL,NA,0
2023,2,0008,nonstarter,13681,"Chubb, Bradley",DE,MIA,24.10,1
2023,2,0008,nonstarter,14957,"Robertson, Amik",CB,LVR,0.00,1
2023,2,0008,nonstarter,13888,"Gardeck, Dennis",DE,ARI,12.70,1
2023,2,0006,starter,14779,"Herbert, Justin",QB,LAC,32.41,1
2023,2,0006,starter,15254,"Harris, Najee",RB,PIT,2.10,0
2023,2,0006,starter,16175,"Johnson, Roschon",RB,CHI,6.90,1
2023,2,0006,starter,14836,"Jefferson, Justin",WR,MIN,22.80,1
2023,2,0006,starter,14833,"Jeudy, Jerry",WR,DEN,2.00,0
2023,2,0006,starter,15762,"Pickens, George",WR,PIT,22.90,1
2023,2,0006,starter,14842,"Pittman, Michael",WR,IND,-0.80,0
2023,2,0006,starter,15289,"Toney, Kadarius",WR,KCC,6.10,1
2023,2,0006,starter,13718,"Carlson, Daniel",PK,LVR,6.40,1
2023,2,0006,starter,16458,"Hedley, Lou",PN,NOS,3.00,1
2023,2,0006,starter,14164,"Jones, Dre'Mont",DT,SEA,6.90,1
2023,2,0006,starter,14163,"Simmons, Jeffery",DT,TEN,14.60,1
2023,2,0006,starter,14940,"Highsmith, Alex",DE,PIT,40.80,1
2023,2,0006,starter,15350,"Parsons, Micah",DE,DAL,33.40,1
2023,2,0006,starter,14925,"Uche, Josh",DE,NEP,0.00,0
2023,2,0006,starter,13696,"Smith, Roquan",LB,BAL,3.50,0
2023,2,0006,starter,13762,"White, Kyzir",LB,ARI,9.10,1
2023,2,0006,starter,15380,"Campbell, Tyson",CB,JAC,8.00,1
2023,2,0006,starter,16253,"Forbes, Emmanuel",CB,WAS,12.45,1
2023,2,0006,starter,15835,"Brisker, Jaquan",S,CHI,7.00,0
2023,2,0006,starter,13806,"Elliott, DeShon",S,MIA,12.50,1
2023,2,0006,starter,14179,"Love, Julian",S,SEA,16.95,1
2023,2,0006,nonstarter,14802,"Taylor, Jonathan",RB,IND,NA,0
2023,2,0006,nonstarter,15850,"Pitre, Jalen",S,HOU,NA,0
2023,2,0006,nonstarter,15889,"Okonkwo, Chigoziem",TE,TEN,6.00,0
2023,2,0006,nonstarter,15349,"Phillips, Jaelan",DE,MIA,NA,0
2023,2,0006,nonstarter,13470,"Moore, Kenny",CB,IND,8.00,1
2023,2,0006,nonstarter,16239,"Campbell, Jack",LB,DET,5.00,0
2023,2,0006,nonstarter,15821,"Dean, Nakobe",LB,PHI,NA,0
2023,2,0006,nonstarter,14852,"Gibson, Antonio",RB,WAS,9.10,1
2023,2,0006,nonstarter,15346,"Rousseau, Gregory",DE,BUF,10.00,1
2023,2,0006,nonstarter,16256,"Bresee, Bryan",DT,NOS,1.00,0
2023,2,0006,nonstarter,16150,"Stroud, C.J.",QB,HOU,29.03,0
2023,2,0006,nonstarter,16263,"Martin, Jartavius",S,WAS,NA,0
2023,2,0006,nonstarter,15849,"McCreary, Roger",CB,TEN,8.00,1
2023,2,0006,nonstarter,14127,"Meyers, Jakobi",WR,LVR,NA,0
2023,2,0006,nonstarter,15757,"Robinson, Wan'Dale",WR,NYG,NA,0
2023,2,0006,nonstarter,16204,"Dell, Tank",WR,HOU,18.90,1
2023,2,0006,nonstarter,16228,"Smith, Nolan",DE,PHI,0.00,0
2023,2,0006,nonstarter,15713,"Ford, Jerome",RB,CLE,24.70,1
2023,2,0006,nonstarter,13157,"Samuel, Curtis",WR,WAS,5.40,0
2023,2,0006,nonstarter,15768,"Pierce, Alec",WR,IND,5.10,0
2023,2,0010,starter,13116,"Mahomes, Patrick",QB,KCC,36.09,0
2023,2,0010,starter,15712,"Allgeier, Tyler",RB,ATL,3.10,0
2023,2,0010,starter,14073,"Jacobs, Josh",RB,LVR,4.30,0
2023,2,0010,starter,15284,"Waddle, Jaylen",WR,MIA,14.30,1
2023,2,0010,starter,13154,"Williams, Mike",WR,LAC,10.20,1
2023,2,0010,starter,13189,"Engram, Evan",TE,JAC,8.40,1
2023,2,0010,starter,13192,"Njoku, David",TE,CLE,2.10,0
2023,2,0010,starter,15329,"Pitts, Kyle",TE,ATL,0.00,0
2023,2,0010,starter,8851,"Folk, Nick",PK,TEN,7.80,1
2023,2,0010,starter,14630,"Cole, A.J.",PN,LVR,6.85,1
2023,2,0010,starter,14158,"Oliver, Ed",DT,BUF,9.50,1
2023,2,0010,starter,16258,"Smith, Mazi",DT,DAL,0.00,1
2023,2,0010,starter,12225,"Williams, Leonard",DT,SEA,0.00,0
2023,2,0010,starter,14149,"Gary, Rashan",DE,GBP,2.95,0
2023,2,0010,starter,13214,"Watt, T.J.",DE,PIT,30.30,1
2023,2,0010,starter,13743,"Warner, Fred",LB,SFO,17.50,1
2023,2,0010,starter,14903,"Diggs, Trevon",CB,DAL,16.20,1
2023,2,0010,starter,15362,"Surtain II, Patrick",CB,DEN,1.60,0
2023,2,0010,starter,13737,"Bates, Jessie",S,ATL,3.00,0
2023,2,0010,starter,13713,"Fitzpatrick, Minkah",S,PIT,13.50,1
2023,2,0010,starter,15836,"Hill, Daxton",S,CIN,14.50,1
2023,2,0010,starter,15366,"Holland, Jevon",S,MIA,14.50,1
2023,2,0010,nonstarter,15789,"Watson, Christian",WR,GBP,NA,0
2023,2,0010,nonstarter,15749,"Pacheco, Isiah",RB,KCC,8.50,1
2023,2,0010,nonstarter,13697,"Edmunds, Tremaine",LB,CHI,11.50,1
2023,2,0010,nonstarter,16188,"Johnston, Quentin",WR,LAC,-0.10,0
2023,2,0010,nonstarter,11721,"Mack, Khalil",DE,LAC,12.00,1
2023,2,0010,nonstarter,14075,"Harris, Damien",RB,BUF,8.60,1
2023,2,0010,nonstarter,15351,"Owusu-Koramoah, Jeremiah",LB,CLE,8.00,0
2023,2,0010,nonstarter,15361,"Horn, Jaycee",CB,CAR,NA,0
2023,2,0010,nonstarter,10700,"Cousins, Kirk",QB,MIN,43.66,1
2023,2,0010,nonstarter,15914,"Rodriguez, Malcolm",LB,DET,2.00,0
2023,2,0010,nonstarter,15868,"Jones, Marcus",CB,NEP,4.00,1
2023,2,0010,nonstarter,14977,"Osborn, K.J.",WR,MIN,7.80,1
2023,2,0010,nonstarter,13249,"White, Tre'Davious",CB,BUF,3.00,0
2023,2,0010,nonstarter,13710,"Davis, Carlton",CB,TBB,NA,0
2023,2,0010,nonstarter,16212,"Mayer, Michael",TE,LVR,-0.10,0
2023,2,0010,nonstarter,16291,"Adebawore, Adetomiwa",DT,IND,NA,0
2023,2,0010,nonstarter,16280,"Henley, Daiyan",LB,LAC,NA,0
2023,2,0010,nonstarter,14782,"Love, Jordan",QB,GBP,21.98,0
2023,2,0010,nonstarter,16266,"Tuipulotu, Tuli",DE,LAC,13.70,1
2023,2,0010,nonstarter,16184,"Reed, Jayden",WR,GBP,10.90,1
2023,2,0001,starter,14777,"Burrow, Joe",QB,CIN,15.79,1
2023,2,0001,starter,16162,"Gibbs, Jahmyr",RB,DET,3.70,0
2023,2,0001,starter,15708,"Hall, Breece",RB,NYJ,-2.20,0
2023,2,0001,starter,14798,"Moss, Zack",RB,IND,16.40,1
2023,2,0001,starter,14104,"Brown, A.J.",WR,PHI,2.80,0
2023,2,0001,starter,13163,"Godwin, Chris",WR,TBB,7.10,0
2023,2,0001,starter,14835,"Higgins, Tee",WR,CIN,20.80,1
2023,2,0001,starter,15288,"Moore, Elijah",WR,CLE,1.20,0
2023,2,0001,starter,8930,"Prater, Matt",PK,ARI,3.20,1
2023,2,0001,starter,11985,"Way, Tress",PN,WAS,9.70,1
2023,2,0001,starter,13208,"Allen, Jonathan",DT,WAS,5.50,0
2023,2,0001,starter,14153,"Allen, Zach",DT,DEN,4.00,0
2023,2,0001,starter,12688,"Buckner, DeForest",DT,IND,16.30,1
2023,2,0001,starter,14147,"Bosa, Nick",DE,SFO,8.00,1
2023,2,0001,starter,14171,"Burns, Brian",DE,CAR,1.00,0
2023,2,0001,starter,12221,"Hunter, Danielle",DE,MIN,24.70,1
2023,2,0001,starter,14322,"Edwards, T.J.",LB,CHI,8.50,1
2023,2,0001,starter,15404,"Jones, Ernest",LB,LAR,7.50,0
2023,2,0001,starter,13767,"Maddox, Avonte",CB,PHI,8.00,1
2023,2,0001,starter,14180,"Murphy, Byron",CB,MIN,6.00,1
2023,2,0001,starter,15001,"Curl, Kamren",S,WAS,6.50,0
2023,2,0001,starter,14907,"Delpit, Grant",S,CLE,18.10,1
2023,2,0001,nonstarter,14223,"Mattison, Alexander",RB,MIN,-5.20,0
2023,2,0001,nonstarter,12239,"Kendricks, Eric",LB,LAC,NA,0
2023,2,0001,nonstarter,15755,"Dotson, Jahan",WR,WAS,-0.60,0
2023,2,0001,nonstarter,15752,"Burks, Treylon",WR,TEN,13.20,1
2023,2,0001,nonstarter,12652,"Thomas, Michael",WR,NOS,7.50,1
2023,2,0001,nonstarter,13733,"Leonard, Shaquille",LB,PHI,3.50,0
2023,2,0001,nonstarter,15293,"Bateman, Rashod",WR,BAL,2.60,0
2023,2,0001,nonstarter,13690,"Sweat, Josh",DE,PHI,14.70,1
2023,2,0001,nonstarter,15846,"Walker, Quay",LB,GBP,16.50,1
2023,2,0001,nonstarter,12767,"Simmons, Justin",S,DEN,8.50,1
2023,2,0001,nonstarter,15385,"Ojulari, Azeez",DE,NYG,NA,0
2023,2,0001,nonstarter,16206,"Wilson, Michael",WR,ARI,9.20,1
2023,2,0001,nonstarter,14283,"Wilson, Donovan",S,DAL,NA,0
2023,2,0001,nonstarter,11678,"Robinson, Allen",WR,PIT,0.40,0
2023,2,0001,nonstarter,14807,"Kelley, Joshua",RB,LAC,1.80,0
2023,2,0001,nonstarter,16080,"Shaheed, Rashid",WR,NOS,12.10,1
2023,2,0001,nonstarter,12083,"Autry, Denico",DT,TEN,11.40,1
2023,2,0001,nonstarter,14221,"Williams, Quincy",LB,NYJ,10.00,1
2023,2,0001,nonstarter,11644,"Carr, Derek",QB,NOS,2.64,0
2023,2,0001,nonstarter,15710,"Williams, Kyren",RB,LAR,19.50,1
2023,2,0007,starter,13589,"Allen, Josh",QB,BUF,38.49,1
2023,2,0007,starter,13131,"Mixon, Joe",RB,CIN,12.00,1
2023,2,0007,starter,15717,"Pierce, Dameon",RB,HOU,-2.00,0
2023,2,0007,starter,12175,"Cooper, Amari",WR,CLE,14.50,1
2023,2,0007,starter,11671,"Evans, Mike",WR,TBB,33.20,1
2023,2,0007,starter,12801,"Hill, Tyreek",WR,MIA,9.00,0
2023,2,0007,starter,14109,"McLaurin, Terry",WR,WAS,12.30,1
2023,2,0007,starter,11244,"Kelce, Travis",TE,KCC,-0.30,0
2023,2,0007,starter,15368,"McPherson, Evan",PK,CIN,2.60,1
2023,2,0007,starter,16011,"Stonehouse, Ryan",PN,TEN,13.40,1
2023,2,0007,starter,12218,"Armstead, Arik",DT,SFO,9.00,1
2023,2,0007,starter,14159,"Lawrence, Dexter",DT,NYG,13.00,1
2023,2,0007,starter,12686,"Bosa, Joey",DE,LAC,16.20,1
2023,2,0007,starter,12795,"Judon, Matt",DE,NEP,14.50,1
2023,2,0007,starter,14148,"Sweat, Montez",DE,CHI,12.65,1
2023,2,0007,starter,14412,"Singleton, Alex",LB,DEN,3.50,0
2023,2,0007,starter,10775,"Wagner, Bobby",LB,SEA,8.50,1
2023,2,0007,starter,15833,"Gardner, Ahmad",CB,NYJ,16.00,1
2023,2,0007,starter,13707,"Ward, Denzel",CB,CLE,19.00,1
2023,2,0007,starter,13229,"Jackson, Eddie",S,CHI,0.00,0
2023,2,0007,starter,13714,"James, Derwin",S,LAC,6.00,1
2023,2,0007,starter,14908,"McKinney, Xavier",S,NYG,7.50,1
2023,2,0007,nonstarter,12741,"Jones, Chris",DT,KCC,11.45,1
2023,2,0007,nonstarter,13139,"Williams, Jamaal",RB,NOS,1.80,0
2023,2,0007,nonstarter,16169,"Charbonnet, Zach",RB,SEA,4.00,1
2023,2,0007,nonstarter,14845,"Davis, Gabriel",WR,BUF,21.40,1
2023,2,0007,nonstarter,12234,"Dupree, Bud",DE,ATL,2.00,0
2023,2,0007,nonstarter,16183,"Hyatt, Jalin",WR,NYG,17.80,1
2023,2,0007,nonstarter,14918,"Terrell, A.J.",CB,ATL,2.20,0
2023,2,0007,nonstarter,13727,"Vander Esch, Leighton",LB,DAL,3.00,0
2023,2,0007,nonstarter,12714,"Fuller, Kendall",CB,WAS,8.00,1
2023,2,0007,nonstarter,12611,"Goff, Jared",QB,DET,38.03,0
2023,2,0007,nonstarter,14235,"Tranquill, Drue",LB,KCC,4.50,0
2023,2,0007,nonstarter,12308,"Amos, Adrian",S,HOU,3.50,0
2023,2,0007,nonstarter,16194,"Rice, Rashee",WR,KCC,3.50,0
2023,2,0007,nonstarter,14926,"Gay, Willie",LB,KCC,1.50,0
2023,2,0007,nonstarter,15255,"Gainwell, Kenneth",RB,PHI,NA,0
2023,2,0007,nonstarter,14878,"Gross-Matos, Yetur",DE,CAR,3.45,0
2023,2,0007,nonstarter,14861,"Johnson, Juwan",TE,NOS,0.60,0
2023,2,0007,nonstarter,15258,"Carter, Michael",RB,ARI,1.70,0
2023,2,0007,nonstarter,14887,"Simmons, Isaiah",LB,NYG,2.00,0
2023,2,0007,nonstarter,16173,"Gray, Eric",RB,NYG,0.00,0
2023,2,0003,starter,14783,"Hurts, Jalen",QB,PHI,17.78,0
2023,2,0003,starter,14805,"Dillon, AJ",RB,GBP,6.10,0
2023,2,0003,starter,14071,"Montgomery, David",RB,DET,6.30,1
2023,2,0003,starter,15711,"Walker III, Kenneth",RB,SEA,11.80,1
2023,2,0003,starter,15779,"Doubs, Romeo",WR,GBP,5.00,0
2023,2,0003,starter,14102,"Metcalf, DK",WR,SEA,14.00,1
2023,2,0003,starter,15287,"St. Brown, Amon-Ra",WR,DET,12.40,1
2023,2,0003,starter,13299,"Kittle, George",TE,SFO,6.00,1
2023,2,0003,starter,13303,"Elliott, Jake",PK,PHI,9.10,1
2023,2,0003,starter,10945,"Hekker, Johnny",PN,CAR,7.35,1
2023,2,0003,starter,12764,"Hargrave, Javon",DT,SFO,2.50,0
2023,2,0003,starter,14157,"Williams, Quinnen",DT,NYJ,18.00,1
2023,2,0003,starter,16223,"Anderson, Will",DE,HOU,6.00,0
2023,2,0003,starter,13245,"Reddick, Haason",DE,PHI,0.00,0
2023,2,0003,starter,15355,"Bolton, Nick",LB,KCC,6.50,0
2023,2,0003,starter,14892,"Brooks, Jordyn",LB,SEA,8.50,1
2023,2,0003,starter,13813,"Oluokun, Foyesade",LB,JAC,13.00,1
2023,2,0003,starter,13281,"Douglas, Rasul",CB,BUF,16.70,1
2023,2,0003,starter,15445,"Lenoir, Deommodore",CB,SFO,23.15,1
2023,2,0003,starter,14927,"Chinn, Jeremy",S,CAR,9.00,1
2023,2,0003,starter,14224,"Gardner-Johnson, Chauncey",S,DET,6.50,1
2023,2,0003,starter,10783,"Smith, Harrison",S,MIN,5.00,0
2023,2,0003,nonstarter,13319,"Jones, Aaron",RB,GBP,NA,0
2023,2,0003,nonstarter,11679,"Beckham, Odell",WR,BAL,4.30,0
2023,2,0003,nonstarter,13668,"Chark, D.J.",WR,CAR,3.00,0
2023,2,0003,nonstarter,13702,"Jewell, Josey",LB,DEN,11.00,1
2023,2,0003,nonstarter,13630,"Sutton, Courtland",WR,DEN,10.20,1
2023,2,0003,nonstarter,13742,"Hill, B.J.",DT,CIN,6.50,1
2023,2,0003,nonstarter,15815,"Walker, Travon",DE,JAC,5.00,0
2023,2,0003,nonstarter,15832,"Stingley Jr., Derek",CB,HOU,6.00,0
2023,2,0003,nonstarter,15698,"Purdy, Brock",QB,SFO,26.79,1
2023,2,0003,nonstarter,16165,"Spears, Tyjae",RB,TEN,8.00,1
2023,2,0003,nonstarter,14123,"Renfrow, Hunter",WR,LVR,4.60,0
2023,2,0003,nonstarter,12075,"Barrett, Shaq",DE,TBB,18.10,1
2023,2,0003,nonstarter,16018,"Blankenship, Reed",S,PHI,NA,0
2023,2,0003,nonstarter,14252,"Jackson, Michael",CB,SEA,0.00,0
2023,2,0003,nonstarter,16342,"Douglas, Demario",WR,NEP,-2.70,0
2023,2,0003,nonstarter,16262,"White, Keion",DT,NEP,0.00,0
2023,2,0003,nonstarter,15283,"Moore, Rondale",WR,ARI,2.80,0
2023,2,0003,nonstarter,16236,"To'oTo'o, Henry",LB,HOU,5.50,0
2023,2,0003,nonstarter,15016,"Jackson, Dane",CB,BUF,8.00,1
2023,2,0003,nonstarter,16257,"Anudike-Uzomah, Felix",DE,KCC,8.95,1
2023,2,0009,starter,13593,"Jackson, Lamar",QB,BAL,35.03,0
